symbol,Date,Open,High,Low,Close,Volume,Daily_Return,Volatility_14d,ATR_14d,VIX_Close,Target,Sentiment_Score,Sentiment_Decay,RSI_14,MA20_ratio,Momentum_5d,Sentiment_3d_avg,News_count_7d
GOOGL,2020-03-31,56.96567688694709,58.18906316864204,56.3700973620553,57.62125778198242,65228000,0.0136436977343334,0.9378969840366002,3.942875235974302,53.540000915527344,0,0.0,0.0,46.7931471080984,-0.004715886257894196,0.028265221133905172,0.0,0.0
GOOGL,2020-04-01,55.7393111206098,56.00808955487203,54.22631489814813,54.65328598022461,51970000,-0.0515082786458345,0.8948949421871463,3.822548466928283,57.060001373291016,1,0.0,0.0,49.347111897010684,-0.04454398399441583,0.00043559040340857,0.0,0.0
GOOGL,2020-04-02,54.54915520216464,55.678322926721385,54.20847268836694,55.3936767578125,56410000,0.0135470496294731,0.7955739192146072,3.5632270876802794,50.90999984741211,0,0.0,0.0,42.35438465466128,-0.02322844922075495,-0.03946095425501195,0.0,0.0
GOOGL,2020-04-03,55.27862233919662,55.48094867701905,53.31336646721793,54.18714141845703,51374000,-0.0217811022841213,0.6203170010426177,3.196685287601631,46.79999923706055,1,0.0,0.0,51.8979386533294,-0.03594542724959815,-0.015816133875512728,0.0,0.0
GOOGL,2020-04-06,56.18562904604569,59.049456548881885,55.78890642035224,58.67455673217773,63320000,0.0828132873640057,0.6914266864273731,3.2716021405888256,45.2400016784668,0,0.0,0.0,55.7697429124774,0.04539447990229903,0.0321727941788319,0.0,0.0
GOOGL,2020-04-07,60.35169060850497,60.5386486628773,58.37998779819019,58.643310546875,61620000,-0.0005325338109558,0.6794365489772672,3.1386651998273907,46.70000076293945,1,0.0,0.0,58.48894194718814,0.04913000645911725,0.017737425461270773,0.0,0.0
GOOGL,2020-04-08,59.661892044147216,60.24705580649516,58.71224047565648,59.85529327392578,40334000,0.0206670243502371,0.6801432157382026,2.909417068393972,43.34999847412109,0,0.0,0.0,58.79217187114009,0.07099768197453138,0.09518196756885633,0.0,0.0
GOOGL,2020-04-09,60.40971598898934,60.59865278435294,59.13227200925133,59.8339729309082,54028000,-0.0003561981213592,0.6486758793722008,2.7436089001772506,41.66999816894531,1,0.0,0.0,63.86094405518961,0.06612177612931726,0.08015889958901234,0.0,0.0
GOOGL,2020-04-13,59.582551251526766,60.228215813461446,58.63190840184953,60.02439880371094,38702000,0.0031825710958994,0.6412575651122588,2.6474398916810205,41.16999816894531,1,0.0,0.0,65.98410338589827,0.06969720425502883,0.10772403253709273,0.0,0.0
GOOGL,2020-04-14,61.49028400054519,63.26461680088407,60.92346606181589,62.7429313659668,63358000,0.0452904588206852,0.600487043128308,2.5983462144833025,37.7599983215332,0,0.0,0.0,64.45275115879986,0.10872660490713057,0.06933796964771832,0.0,0.0
GOOGL,2020-04-15,61.81460686948649,63.232885198503794,61.19423448072011,62.34968566894531,42236000,-0.0062675697239544,0.584989492603178,2.520241957394089,40.84000015258789,1,0.0,0.0,67.40062493583757,0.09509658134657362,0.06320201038288453,0.0,0.0
GOOGL,2020-04-16,62.837645447215486,63.14609692046677,61.40250825663297,62.35612487792969,57896000,0.0001032757248939,0.5474373534924383,2.363359973993893,40.11000061035156,1,0.0,0.0,62.236819040182326,0.08733771366632206,0.041781293971093536,0.0,0.0
GOOGL,2020-04-17,63.55968059070784,63.97127965464792,62.78111555555039,63.42578887939453,51050000,0.0171541128246639,0.4953564782331275,2.2700243395606168,38.150001525878906,0,0.0,0.0,73.76083144604003,0.09804591666277744,0.06002970841722122,0.0,0.0
GOOGL,2020-04-20,62.97401789004605,63.3176779307609,62.307029946262375,62.54059982299805,35292000,-0.0139562955705555,0.4947873953811844,2.1639372620473742,43.83000183105469,0,0.0,0.0,67.04461356594555,0.07382768327528146,0.04191963717146874,0.0,0.0
GOOGL,2020-04-21,61.62616202853529,61.98767228700058,59.75611608466856,60.11118316650391,49648000,-0.0388454326208872,0.5305357574822512,2.232902828600428,45.40999984741211,1,0.0,0.0,56.78092544939078,0.02521686480833715,-0.04194493534438848,0.0,0.0
GOOGL,2020-04-22,61.54681311207686,63.46942212095462,61.352916257316856,62.40472412109375,46296000,0.0381549793860636,0.4845967710574735,2.230281119358744,41.97999954223633,1,0.0,0.0,71.91486305212545,0.05858598996596679,0.0008827382457174959,0.0,0.0
GOOGL,2020-04-23,62.76822436937924,63.87954189042878,62.50986166965728,63.03749847412109,34202000,0.0101398469737559,0.4843208128525428,2.2306359430002147,41.380001068115234,1,0.0,0.0,71.74291694083377,0.061748190682007854,0.010927131817849212,0.0,0.0
GOOGL,2020-04-24,62.235629056290655,63.3618230427375,61.6901382435585,63.30677795410156,37402000,0.0042717348641463,0.4636692131223687,2.1952146993843487,35.93000030517578,0,0.0,0.0,77.40197606712215,0.06124534878810331,-0.00187638068671514,0.0,0.0
GOOGL,2020-04-27,64.07045614945028,64.1745987676371,62.73449772386327,63.02212142944336,44186000,-0.0044964620512606,0.3331823333943438,1.9507708360521323,33.290000915527344,0,0.0,0.0,67.47734683812656,0.04946789494563306,0.007699344230917449,0.0,0.0
GOOGL,2020-04-28,63.634064753405866,63.7114207026892,61.0147111939967,61.124305725097656,80700000,-0.0301134849367203,0.3653427684182276,1.989202882052517,33.56999969482422,1,0.0,0.0,58.672210811188506,0.014251518890131286,0.01685414435758914,0.0,0.0
GOOGL,2020-04-29,66.6987266872826,67.4500168748035,65.79271704540977,66.55888366699219,108358000,0.0889102604508289,0.5133154154772949,2.32648615991578,31.229999542236328,1,0.0,0.0,68.09152698019855,0.09629958554651386,0.06656802997538236,0.0,0.0
GOOGL,2020-04-30,66.0223167441656,66.94667598713897,65.53335424511357,66.78302764892578,55842000,0.0033676042863794,0.512370820016076,2.3226962289817648,34.150001525878906,0,0.0,0.0,68.55089504242366,0.08911178090744666,0.05941747793723695,0.0,0.0
GOOGL,2020-05-01,65.66181420599857,67.01761314548959,64.94623179479512,65.32608795166016,48872000,-0.0218160174606737,0.5279966199101649,2.356630081773375,37.18999862670898,1,0.0,0.0,63.256731162512445,0.0567927418051963,0.0318972164247977,0.0,0.0
GOOGL,2020-05-04,64.87034957246755,65.68065376658639,64.26931430979212,65.60279083251953,30806000,0.0042357179120251,0.4974736310505555,2.225995900317742,35.970001220703125,1,0.0,0.0,58.145711971701374,0.05155927872176765,0.040948627950669225,0.0,0.0
GOOGL,2020-05-05,66.32680414700387,67.98856850629761,66.20431948237466,66.89807891845703,39666000,0.0197444052227031,0.4996761703512852,2.2507906828887703,33.61000061035156,0,0.0631089465958731,0.0631089465958731,62.32197562668424,0.06530048962224798,0.09445953004892238,0.0210363155319577,1.0
GOOGL,2020-05-06,67.34341219746076,67.87353091957088,66.70518581908316,66.72006225585938,31732000,-0.0026610130735539,0.5003909133565824,2.2097018569354794,34.119998931884766,1,-0.0718547403812408,-0.0718547403812408,61.713377648354985,0.05567686099531329,0.002421593932879107,-0.002915264595122568,2.0
GOOGL,2020-05-07,67.50755427769955,68.23603812169104,67.0726492790664,67.90278625488281,30652000,0.0177266621018412,0.5006598351323006,2.2026176490150107,31.440000534057617,1,0.0,-0.05029831826686856,61.94435092567301,0.06759358415906618,0.016767113522368815,-0.019681370684078752,2.0
GOOGL,2020-05-08,68.52465344306268,69.25957668434151,68.03817275749519,68.64962005615234,33326000,0.0109985737325444,0.4931608520299489,2.219619898752621,27.979999542236328,1,0.136452147593865,0.136452147593865,66.4197044286488,0.07190711505831181,0.050876031440173275,0.004766362981918552,3.0
GOOGL,2020-05-11,68.27520548318408,70.19632388908829,68.2112352957633,69.60421752929688,32718000,0.0139053569759557,0.4464304492941245,2.1625202455380133,27.56999969482422,0,0.0,0.0955165033157055,77.7122094693644,0.07874438527291606,0.06099476327147091,0.060556777547567324,3.0
GOOGL,2020-05-12,69.83384004876797,70.13683209444191,68.16215510010458,68.19538116455078,33918000,-0.020240675274499,0.4460264163808798,2.0636943912442005,33.040000915527344,0,0.0,0.054580859037546,67.8248796281118,0.05246303027715493,0.019392219732872196,0.0955165033157055,3.0
GOOGL,2020-05-13,68.24395686168661,68.69870207901334,65.8561907203026,66.86386108398438,40368000,-0.0195250771801325,0.4591707240452846,2.1613867904853223,35.279998779296875,1,0.0736058354377746,0.0736058354377746,61.29258002182282,0.028331543223918853,0.002155256204251721,0.0745677325970087,4.0
GOOGL,2020-05-14,66.12944679284938,67.31216892241369,65.62263398187353,67.28688049316406,36660000,0.0063265776507932,0.459225577874251,2.162661800582548,32.61000061035156,1,0.0711784454492422,0.0711784454492422,61.64067255632454,0.030928470129583316,-0.00907040484917454,0.06645504664152094,4.0
GOOGL,2020-05-15,66.86040707156998,68.16561392304912,66.40119733074029,68.09024047851562,41544000,0.011939325756574,0.4581101975261659,2.185827196906477,31.88999938964844,1,-0.0003850822863371,0.04982491181446954,64.38631442145245,0.039522541441803956,-0.008148327364072339,0.06486973090049546,4.0
GOOGL,2020-05-18,67.52094887953119,69.0671676528227,67.15497035740877,68.69127655029297,47094000,0.0088270516824946,0.4275146662716427,2.129790610243723,29.299999237060547,0,0.2552332537514822,0.2552332537514822,73.18653624963764,0.04379775848114456,-0.013116173292511246,0.1254122036717313,5.0
GOOGL,2020-05-19,68.70614443587316,69.05376572383527,68.12494948842443,68.15668487548828,31586000,-0.0077825264233265,0.224407439273029,1.7442981163655082,30.530000686645508,1,0.3215115964412689,0.3215115964412689,56.99709126919692,0.029382001556563824,-0.0005674326970784849,0.20885658733574022,5.0
GOOGL,2020-05-20,68.88864450929839,70.02277237197698,68.80235965652768,69.88044738769531,38262000,0.025291173057435,0.2456664869803307,1.7766385273986012,27.989999771118164,0,-0.3749207556247711,-0.3749207556247711,61.9894902033977,0.04949152662780235,0.0451153471368031,0.06727469818932667,6.0
GOOGL,2020-05-21,69.9711931242331,70.24244974483369,69.14799496101227,69.76093292236328,30894000,-0.0017102704662002,0.2191072198583402,1.7068580583362407,29.530000686645508,1,0.0,-0.26244452893733977,69.14905111912863,0.042433618590652374,0.03676871941552662,-0.10528456270694732,6.0
GOOGL,2020-05-22,69.61958897415187,70.26921852029433,69.22534831600099,70.082763671875,28544000,0.0046133378100015,0.2190945226332243,1.6806102545861743,28.15999984741211,1,0.0,-0.14996830224990845,69.26881419804253,0.04196759115166,0.02926297776827602,-0.26244452893733977,5.0
GOOGL,2020-05-26,71.50701066600398,71.66322084569644,70.38825854154405,70.48594665527344,44590000,0.0057529549674457,0.2083974355756661,1.623087361732129,28.01000022888184,0,0.0,-0.03749207556247711,66.71445926243965,0.04217946610222438,0.02612660872107231,-0.14996830224990845,4.0
GOOGL,2020-05-27,70.4179995868047,70.68330865481425,69.15841334614704,70.431884765625,31684000,-0.0007669882042279,0.2074084384173025,1.6485552337449494,27.6200008392334,0,-0.2123234495520591,-0.2123234495520591,67.49395552474388,0.03426343941837268,0.03338190368697003,-0.1332612757881482,4.0
GOOGL,2020-05-28,69.42619987696052,71.63097720073782,69.38057930647166,70.33072662353516,35170000,-0.0014362549351968,0.1984842570497276,1.701013950061699,28.59000015258789,1,0.0722503595881992,-0.14862641468644136,62.742009492593866,0.029925698655496404,0.006443565441728083,-0.13281397993365918,4.0
GOOGL,2020-05-29,70.4393174660561,71.24763911516013,70.2186452926417,71.08845520019531,37044000,0.0107737913858918,0.198301765303396,1.6775999067088228,27.51000022888184,1,0.0,-0.08492937982082364,62.78456651823601,0.0377504553401868,0.01902959467743104,-0.14862641468644136,3.0
GOOGL,2020-06-01,70.70067301340185,71.48816324092526,70.53106951233326,71.15541076660156,25162000,0.0009418627288733,0.1914448057093963,1.604171702085038,28.229999542236328,1,0.0,0.028900143835279682,58.96585603335903,0.03432699080188582,0.015305433726167772,-0.0682185502239951,2.0
GOOGL,2020-06-02,71.1618401370753,71.55856271044368,70.49782602311556,71.52434539794922,23442000,0.0051849132395258,0.1634497980600667,1.53889025158438,26.84000015258789,0,0.4250191301107406,0.4250191301107406,71.87041373613594,0.035234407873570475,0.014731996829868699,0.12299663137506556,3.0
JNJ,2020-02-14,126.49452538883108,126.56173974731672,125.3098963576993,126.13326263427734,5716300,0.0002660916312366,0.1233601207918999,1.44807757889213,13.68000030517578,0,0.0,0.0,55.399012328134454,-0.005480821913666074,-0.011587698195405283,0.0,0.0
JNJ,2020-02-18,126.41894386692364,126.64579077785042,125.23431455632164,125.30152893066406,7230700,-0.0065940869699445,0.125262237801923,1.4036687931321754,14.829999923706056,0,0.0,0.0,48.617602318910116,-0.011294843375385579,-0.017911321699971783,0.0,0.0
JNJ,2020-02-19,125.36036898564087,125.82244706058113,124.8310637043699,125.1335220336914,6115200,-0.0013408208056713,0.121020140138487,1.3508584084420292,14.380000114440918,0,0.0,0.0,43.431844666274486,-0.011886960985159453,-0.020067011722869177,0.0,0.0
JNJ,2020-02-20,124.85624517422234,125.5031723112436,123.83964538747465,124.65460205078124,7464700,-0.0038272716625142,0.1217268496740082,1.3802658331300333,15.5600004196167,1,0.0,0.0,42.08413402493815,-0.01481114545981,-0.018002603637640058,0.0,0.0
JNJ,2020-02-21,124.41937858859248,126.2257315474281,123.957287700526,125.96527099609376,7776800,0.0105144047933229,0.123332364132565,1.4390759279958516,17.079999923706055,0,0.0,0.0,54.193143749636356,-0.0042191191748124305,-0.0010661211082357847,0.0,0.0
JNJ,2020-02-24,123.86834392730329,125.98213819227432,122.81144679481775,123.36949157714844,10588900,-0.0206071038344037,0.1462222242256658,1.568335405408813,25.030000686645508,0,0.0,0.0,38.462584109291136,-0.02353142274501898,-0.021911516434348077,0.0,0.0
JNJ,2020-02-25,123.43718028162498,124.07976933172093,121.61085826356567,122.3041763305664,10529000,-0.0086351595760273,0.1396899076289827,1.5898557715485029,27.850000381469727,0,0.0,0.0,28.876480513454837,-0.030939549167856906,-0.02392111752887105,0.0,0.0
JNJ,2020-02-26,122.89605050774236,123.63164706346056,121.4079305217251,121.48402404785156,10093800,-0.0067058403672015,0.1112577616377765,1.5860612060109176,27.559999465942383,0,0.0,0.0,13.458851123655151,-0.035864261342718966,-0.02916483070665299,0.0,0.0
JNJ,2020-02-27,120.5370321851052,122.4056324583987,117.48471198862548,117.62844848632812,12566700,-0.0317373053102418,0.1600365381530308,1.8319356676649443,39.15999984741211,0,0.0,0.0,10.186538792647184,-0.06317361870754136,-0.05636497529061002,0.0,0.0
JNJ,2020-02-28,114.44932122647744,116.08116483403684,110.61067504128432,113.70526123046876,19820300,-0.0333523676146707,0.1962749741876545,2.214382874622367,40.11000061035156,1,0.0,0.0,8.644451956738337,-0.0898445756085098,-0.09732849116805531,0.0,0.0
JNJ,2020-03-02,113.95890847449556,118.4824346757896,113.30785603937842,118.3894271850586,11508200,0.0411956835057572,0.2865383206315184,2.522783683107094,33.41999816894531,0,0.0,0.0,28.58349384409688,-0.04980775517559097,-0.040367065863893825,0.0,0.0
JNJ,2020-03-03,118.37250532465244,119.2095726854453,112.53843700856912,114.64376831054688,13662500,-0.0316384576188273,0.3057895618658547,2.948883048325368,36.81999969482422,1,0.0,0.0,24.008868799618895,-0.07559572297720181,-0.06263406737080512,0.0,0.0
JNJ,2020-03-04,116.41088959538898,121.45018158016998,115.95431564014272,121.3148956298828,10560500,0.0581900561857422,0.4140245603104371,3.3612415783163283,31.989999771118164,0,0.0,0.0,40.934507777932964,-0.019411434079756998,-0.001392186497725434,0.0,0.0
JNJ,2020-03-05,119.0489366731112,120.6385017359344,118.23723371851024,120.07200622558594,11339200,-0.0102451508353004,0.4149373514802495,3.508462582462552,39.619998931884766,1,0.0,0.0,40.40991317415058,-0.025794371058117285,0.020773526903586026,0.0,0.0
JNJ,2020-03-06,117.0873216721115,120.91751693937152,116.18262417776678,120.0889129638672,12239100,0.0001408049953748,0.4149175225707306,3.757251823318789,41.93999862670898,0,0.0,0.0,40.378330442462385,-0.022126199376468456,0.05614209636667056,0.0,0.0
JNJ,2020-03-09,115.26945741926684,118.10193465718017,114.06036010752884,115.36246490478516,13848600,-0.0393579052589487,0.4424980392833739,4.087043011519471,54.459999084472656,1,0.0,0.0,35.92392043083578,-0.05590473706736114,-0.02556784294210568,0.0,0.0
JNJ,2020-03-10,118.34714192351584,120.0212637591336,113.49386451537956,119.7591552734375,12698100,0.0381119662472639,0.4798208129439018,4.48247271777253,47.29999923706055,0,0.0,0.0,43.202766333193935,-0.016774180228819383,0.04461984317397927,0.0,0.0
JNJ,2020-03-11,116.75757232608834,117.31561727762602,111.18561205050682,111.43927001953124,17763400,-0.0694718097744598,0.5573460971374375,4.976045310569797,53.900001525878906,0,0.0,0.0,36.05225829475782,-0.07893400751951848,-0.08140488897984066,0.0,0.0
JNJ,2020-03-12,107.64289413376456,113.09648263409576,105.26699062644865,106.03641510009766,21539200,-0.0484825045828698,0.5764645842568696,5.373263036337298,75.47000122070312,1,0.0,0.0,30.639053578986122,-0.11595271947851381,-0.11689311744420128,0.0,0.0
JNJ,2020-03-13,109.34238903873812,114.07728188499604,105.3938152535926,113.54460144042967,20084200,0.0708076214500872,0.6714600932435686,5.767032695904931,57.83000183105469,0,0.0,0.0,41.28675345216335,-0.048374890361026754,-0.0544955513537424,0.0,0.0
JNJ,2020-03-16,104.480650371563,113.09647369333348,103.51676044724634,107.49069213867188,18877900,-0.0533174560917715,0.7021017882327242,6.306956261978368,82.69000244140625,1,0.0,0.0,37.93054062128313,-0.09201976700257518,-0.06823512979382229,0.0,0.0
JNJ,2020-03-17,108.69134436513546,115.6415035417288,108.06565638395972,115.4893035888672,18911800,0.0744121308650282,0.7850648645374584,6.730320180644189,75.91000366210938,0,0.0,0.0,45.62723427103246,-0.020395323452336633,-0.0356536556626611,0.0,0.0
JNJ,2020-03-18,110.77976412431276,114.71141738514468,108.82661974693512,114.1111068725586,17521100,-0.0119335442632407,0.7751932165763745,6.854731850084108,76.44999694824219,0,0.0,0.0,47.33811876288936,-0.027539496003590687,0.023975721059183996,0.0,0.0
JNJ,2020-03-19,114.13648832006756,114.13648832006756,106.6621052657422,107.4230728149414,18482300,-0.0586098429935177,0.8025094935260677,6.887346822175648,72.0,0,0.0,0.0,45.43668235287075,-0.0777638291112286,0.013077184036585532,0.0,0.0
JNJ,2020-03-20,107.23703692162384,107.75280335724702,99.88102731316314,101.369140625,19785100,-0.0563559767124756,0.8053904954586717,7.080003779866554,66.04000091552734,0,0.0,0.0,37.87786397087232,-0.12045107788740742,-0.10723064470676258,0.0,0.0
JNJ,2020-03-23,98.92560701876845,100.24461304809904,92.29674892688166,93.97087097167967,20815200,-0.0729834504633821,0.8452013858116946,7.251522067098137,61.59000015258789,1,0.0,0.0,36.0045807806789,-0.17411007702981937,-0.1257766686398346,0.0,0.0
JNJ,2020-03-24,100.41372856059012,101.16623913253112,96.27068869602634,100.7688446044922,17604800,0.0723412857890954,0.8700076657377624,7.2793045593287315,61.66999816894531,1,0.0,0.0,36.11430336909949,-0.10590287529319203,-0.12746166551301297,0.0,0.0
JNJ,2020-03-25,100.54053963641807,104.81040129051904,98.671939344018,100.95484161376952,13986100,0.0018457789211274,0.8719317844275901,7.497933133266481,63.95000076293945,1,0.0,0.0,36.892746101576364,-0.09601955070637583,-0.11529346808880081,0.0,0.0
JNJ,2020-03-26,101.9440821624558,107.46531243335504,101.78343171419492,107.0171890258789,15066800,0.0600500908644139,0.922255377209557,7.624760137407967,61.0,0,0.0,0.0,41.723754124145934,-0.03716116598307497,-0.0037783669599706915,0.0,0.0
JNJ,2020-03-27,102.8572385226922,107.9049806668466,101.95253476232004,104.13397216796876,12133200,-0.0269416239031744,0.915193948148852,7.6193239265642685,65.54000091552734,1,0.0,0.0,42.7208812449088,-0.059050190650934246,0.027274883913604997,0.0,0.0
JNJ,2020-03-30,108.61523747183236,113.29095052834924,107.80353459349224,112.46233367919922,21754000,0.0799773727808708,0.9697029720955846,7.8071510063233,57.08000183105469,0,0.0,0.0,45.499110701540104,0.018933050126925196,0.1967786667965692,0.0,0.0
JNJ,2020-03-31,114.13646414541886,114.745238055837,109.95960372177512,110.87276458740234,15746100,-0.0141342353461306,0.9232142042744652,7.536586085689813,53.540000915527344,0,0.0,0.0,49.618922678147364,0.00625019327243124,0.10026829247241076,0.0,0.0
JNJ,2020-04-01,107.97265303185242,110.1118126786514,106.11251589136396,108.9111785888672,12606100,-0.0176922259117009,0.9000516879287359,7.317354420574904,57.060001373291016,1,0.0,0.0,52.0276744540711,-0.005957511832033526,0.078810850949941,0.0,0.0
JNJ,2020-04-02,109.17328241196944,113.2994144704438,107.5668033375732,112.58071899414062,11594500,0.0336929638703638,0.8589999659926482,7.106579027822558,50.90999984741211,1,0.0,0.0,49.28121626914275,0.03105959260995864,0.05198725568204132,0.0,0.0
JNJ,2020-04-03,111.92967424546858,113.96736277069404,111.25325728160836,113.44314575195312,10071200,0.0076605191858598,0.8228101189786443,6.584169348958439,46.79999923706055,1,0.0,0.0,54.81138056157852,0.04212948485587274,0.08939612491655091,0.0,0.0
JNJ,2020-04-06,115.84438933932444,119.19264550996958,114.60147713898918,118.16956329345705,14994400,0.0416633152243359,0.7799441690545378,6.412647088598405,45.2400016784668,0,0.0,0.0,52.2874626235534,0.08415020425844578,0.0507479209042363,0.0,0.0
JNJ,2020-04-07,118.2541584352119,120.08893110899083,116.05580628051516,116.2418212890625,11567100,-0.0163133547308392,0.7817624096197939,6.2248214447800905,46.70000076293945,1,0.0,0.0,51.801555335397495,0.0681875919955788,0.048425388522062685,0.0,0.0
JNJ,2020-04-08,116.47006994961065,121.86447731788672,116.08958954279484,121.12886810302734,10758200,0.0420420702271349,0.7451625004171715,6.103428924834843,43.34999847412109,0,0.0,0.0,61.952500473057796,0.10816280380282661,0.11218030759065734,0.0,0.0
JNJ,2020-04-09,121.76301404380274,122.95519724122023,118.60923625420564,119.4124755859375,11125400,-0.0141699707424818,0.6923697689164207,5.851584992187038,41.66999816894531,0,0.0,0.0,67.02301390877128,0.08581646094417063,0.060683184943528756,0.0,0.0
JNJ,2020-04-13,118.37249741183564,119.63232363600126,116.54617578395997,118.17803192138672,8153200,-0.0103376440233197,0.5848478436288005,5.42399614603868,41.16999816894531,1,0.0,0.0,75.84409423600512,0.072332714868442,0.04173796608026503,0.0,0.0
JNJ,2020-04-14,122.95524173874745,124.6462779550442,121.79688605909055,123.47100830078124,13838000,0.0447881581148303,0.5447241064488466,5.372058851239112,37.7599983215332,1,0.0,0.0,75.04206192646653,0.11229618590695975,0.04486303291278837,0.0,0.0
JNJ,2020-04-15,123.06511619814889,125.0605386869917,121.36561719313622,124.84915924072266,11962300,0.0111617371471055,0.5417384932113605,5.197520247478715,40.84000015258789,1,0.0,0.0,75.68164844006512,0.11998953285735625,0.07404682631611559,0.0,0.0
JNJ,2020-04-16,125.39874787878315,127.4026210165784,123.81763365792892,126.54865264892578,12181700,0.0136123736718667,0.5026557823684765,4.988557143126141,40.11000061035156,1,0.0,0.0,73.16494892003658,0.1289372462237025,0.04474395435849843,0.0,0.0
JNJ,2020-04-17,128.51031053600616,128.7724191028887,126.4895226378282,128.53567504882812,10920000,0.015701648008966,0.4692409338502638,4.726446468878565,38.150001525878906,0,0.0,0.0,79.56981493233218,0.13596574936194739,0.07640072294058542,0.0,0.0
JNJ,2020-04-20,127.61399723284931,129.36422529727577,126.9037653668116,128.23968505859375,12226200,-0.0023027847336697,0.3694825695813967,4.248123723884541,43.83000183105469,0,0.0,0.0,73.74047869696341,0.12005065946317083,0.08513979268075933,0.0,0.0
JNJ,2020-04-21,126.92912828573984,128.2143189569989,125.61858601412918,126.55709838867188,9951100,-0.0131206394428767,0.3682396823932706,4.093514060341877,45.40999984741211,1,0.0,0.0,73.53463274778096,0.0898458574075415,0.02499445117004928,0.0,0.0
JNJ,2020-04-22,129.2036044933857,131.0552909916497,128.29044349828644,129.35580444335938,11515600,0.0221141768444497,0.3489760992326108,4.074795767980411,41.97999954223633,1,0.0,0.0,79.92573616124072,0.1004022444165686,0.03609672047488455,0.0,0.0
JNJ,2020-04-23,130.42111769480908,132.74629159212336,129.95608033503075,131.48646545410156,10665000,0.0164713212515728,0.3361990765616383,3.9075011976870817,41.380001068115234,0,0.0,0.0,78.978715382442,0.10418800584955495,0.039019086349930454,0.0,0.0
JNJ,2020-04-24,131.53722830391203,132.15445276976982,129.90537201821513,130.93690490722656,8653400,-0.0041795978390402,0.3424165969805769,3.874285145006296,35.93000030517578,0,0.0,0.0,77.07409586999191,0.08863912370769529,0.018681427218445457,0.0,0.0
JNJ,2020-04-27,130.89465961221197,131.9431067377508,130.20979199131608,130.45498657226562,8924000,-0.0036805386174538,0.3154223945417892,3.587414787036173,33.290000915527344,0,0.0,0.0,71.88924682041619,0.07289281212566055,0.017274695525489436,0.0,0.0
JNJ,2020-04-28,127.88460345441892,129.4488169878824,127.4195659524502,128.0029754638672,8558700,-0.0187958404107468,0.3191739679819927,3.5161502007032976,33.56999969482422,0,0.0,0.0,70.5708376145932,0.04604216121500552,0.011424701526854264,0.0,0.0
JNJ,2020-04-29,127.99452204615665,128.2059015512393,126.11747100889616,127.03063201904295,9285200,-0.0075962565815409,0.2810094735271922,3.2528318269355307,31.229999542236328,0,0.0,0.0,61.960324592234215,0.03128747672192693,-0.017975014220057983,0.0,0.0
JNJ,2020-04-30,125.525596634957,127.19125507526915,124.42642075378065,126.86150360107422,14829600,-0.0013313986971535,0.2703968986467719,3.139894207969381,34.150001525878906,0,0.0,0.0,66.10601183290615,0.022464327601978428,-0.035174432874551576,0.0,0.0
JNJ,2020-05-01,126.50641471204992,126.54869319760654,124.11359692726884,125.38187408447266,7309000,-0.0116633452592077,0.2718582368981958,3.115734123809671,37.18999862670898,0,0.0,0.0,65.412467321499,0.0053526936125238,-0.04242524921976609,0.0,0.0
JNJ,2020-05-04,125.78769575899764,126.04980423158332,124.36721904408532,125.36493682861328,7198400,-0.0001350853620831,0.1995962781768106,2.7739012062268498,35.970001220703125,1,0.0,0.0,55.233541417629645,0.0004351651042719204,-0.03901767097904463,0.0,0.0
JNJ,2020-05-05,125.98216354727349,127.4871843347052,125.67777659579409,126.40492248535156,6562300,0.0082956661012802,0.1971682308137155,2.661567349958023,33.61000061035156,0,0.0,0.0,54.38095725066396,0.005430612524195495,-0.012484498682350798,0.0,0.0
JNJ,2020-05-06,126.82767739037614,127.09824929489996,125.17045672911402,125.20428466796876,6191600,-0.0094983470087721,0.1927424554172273,2.543196293324912,34.119998931884766,0,0.0,0.0,46.104888535207884,-0.007656418304185777,-0.014377220061381757,0.0,0.0
JNJ,2020-05-07,126.29500650943169,126.43029247186196,124.40105464172554,124.78998565673828,5570500,-0.0033089842917848,0.1776812295354093,2.5250778194017647,31.440000534057617,1,0.0,0.0,38.05918420457392,-0.01237297961287259,-0.016328972032760958,0.0,0.0
JNJ,2020-05-08,125.91449240129556,126.13432235535072,125.04361021580164,125.72847747802734,4712100,0.0075205699908531,0.182242086955635,2.445354731412356,27.979999542236328,1,0.0,0.0,42.30959921009309,-0.007426241603495391,0.002764381981730235,0.0,0.0
JNJ,2020-05-11,125.51713511912612,126.9122474555882,125.2381126518337,126.07518005371094,5887500,0.0027575501003278,0.1746562797820528,2.3777144285044938,27.56999969482422,0,0.0,0.0,48.39264248293299,-0.007782145090339964,0.005665405679329938,0.0,0.0
JNJ,2020-05-12,126.91226206766126,127.115178138815,124.316515510448,124.4095230102539,7039200,-0.0132116174075453,0.1496136677746696,2.256319430318006,33.040000915527344,0,0.0,0.0,32.153649737308754,-0.02125240693514959,-0.015785773495718858,0.0,0.0
JNJ,2020-05-13,123.51325799539846,125.93989027162668,123.45406554886634,124.40105438232422,6970500,-6.807057630942026e-05,0.1224323898449439,2.1917006856034607,35.279998779296875,1,0.0,0.0,19.812758941927456,-0.021146492974760088,-0.006415357811233369,0.0,0.0
